10.6	2.745	2.075	2.075	27.45	NAN	
10.7	2.775	2.26	2.26	27.75	NAN	
10.8	2.79	2.605	2.605	27.9	NAN	
10.9	2.82	3.235	3.235	28.2	NAN	
11	2.85	4.085	4.085	28.5	NAN	
11.1	2.88	5.165	5.165	28.8	NAN	
11.2	2.91	6.36	6.36	29.1	NAN	
11.3	2.925	7.66	7.66	29.25	NAN	
11.4	2.955	8.695	8.695	29.55	NAN	
11.5	2.985	9.6	9.6	29.85	NAN	
11.6	3.015	10.245	10.245	30.15	NAN	
11.7	3.045	10.1	10.1	30.45	NAN	
11.8	3.06	9.76	9.76	30.6	NAN	
11.9	3.075	8.845	8.845	30.75	NAN	
12	3.105	8.135	8.135	31.05	NAN	
12.1	3.135	7.055	7.055	31.35	NAN	
12.2	3.165	6.185	6.185	31.65	NAN	
12.3	3.18	5.485	5.485	31.8	NAN	
12.4	3.195	5.595	5.595	31.95	NAN	
12.5	3.195	5.58	5.58	31.95	NAN	
12.6	3.195	5.625	5.625	31.95	NAN	
12.7	3.195	5.615	5.615	31.95	NAN	
12.8	3.195	5.62	5.62	31.95	NAN	
12.9	3.195	5.6	5.6	31.95	NAN	
13	3.195	5.625	5.625	31.95	NAN	
13.1	3.195	5.68	5.68	31.95	NAN	
13.2	3.195	5.635	5.635	31.95	NAN	
13.3	3.195	5.61	5.61	31.95	NAN	
13.4	3.195	5.725	5.725	31.95	NAN	
13.5	3.195	5.78	5.78	31.95	NAN	
13.6	3.195	5.78	5.78	31.95	NAN	
13.7	3.195	5.815	5.815	31.95	NAN	
13.8	3.195	5.72	5.72	31.95	NAN	
13.9	3.195	5.84	5.84	31.95	NAN	
14	3.195	5.74	5.74	31.95	NAN	
14.1	3.195	5.84	5.84	31.95	NAN	
14.2	3.195	5.82	5.82	31.95	NAN	
14.3	3.195	5.73	5.73	31.95	NAN	
14.4	3.195	5.93	5.93	31.95	NAN	
14.5	3.195	5.82	5.82	31.95	NAN	
14.6	3.195	5.82	5.82	31.95	NAN	
14.7	3.195	5.805	5.805	31.95	NAN	
14.8	3.195	5.805	5.805	31.95	NAN	
14.9	3.195	5.8	5.8	31.95	NAN	
15	3.195	5.82	5.82	31.95	NAN	
