MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
10.501	2.715	0.97	0.97	27.15	NAN	
10.601	2.745	1.125	1.125	27.45	NAN	
10.701	2.76	1.475	1.475	27.6	NAN	
10.801	2.79	2.02	2.02	27.9	NAN	
10.901	2.805	2.73	2.73	28.05	NAN	
11.001	2.835	3.615	3.615	28.35	NAN	
11.101	2.865	4.705	4.705	28.65	NAN	
11.201	2.895	5.85	5.85	28.95	NAN	
11.301	2.91	7.02	7.02	29.1	NAN	
11.401	2.94	7.93	7.93	29.4	NAN	
11.501	2.97	8.43	8.43	29.7	NAN	
11.601	3	8.375	8.375	30	NAN	
11.701	3.03	7.83	7.83	30.3	NAN	
11.801	3.045	6.88	6.88	30.45	NAN	
11.901	3.075	5.705	5.705	30.75	NAN	
12.001	3.09	4.56	4.56	30.9	NAN	
12.101	3.12	3.535	3.535	31.2	NAN	
12.201	3.15	2.735	2.735	31.5	NAN	
12.301	3.165	2.205	2.205	31.65	NAN	
12.401	3.195	2.095	2.095	31.95	NAN	
12.501	3.195	2.105	2.105	31.95	NAN	
12.601	3.195	2.115	2.115	31.95	NAN	
12.701	3.195	2.105	2.105	31.95	NAN	
12.801	3.195	2.105	2.105	31.95	NAN	
12.901	3.195	2.09	2.09	31.95	NAN	
13.001	3.195	2.09	2.09	31.95	NAN	
13.101	3.195	2.095	2.095	31.95	NAN	
13.201	3.195	2.095	2.095	31.95	NAN	
13.301	3.195	2.1	2.1	31.95	NAN	
13.401	3.195	2.095	2.095	31.95	NAN	
13.501	3.195	2.1	2.1	31.95	NAN	
13.601	3.195	2.09	2.09	31.95	NAN	
13.701	3.195	2.105	2.105	31.95	NAN	
13.801	3.195	2.105	2.105	31.95	NAN	
13.901	3.195	2.105	2.105	31.95	NAN	
14.001	3.195	2.1	2.1	31.95	NAN	
14.101	3.195	2.09	2.09	31.95	NAN	
14.201	3.195	2.09	2.09	31.95	NAN	
14.301	3.195	2.09	2.09	31.95	NAN	
14.401	3.195	2.09	2.09	31.95	NAN	
14.501	3.195	2.065	2.065	31.95	NAN	
14.601	3.195	2.085	2.085	31.95	NAN	
14.701	3.195	2.08	2.08	31.95	NAN	
14.801	3.195	2.085	2.085	31.95	NAN	
14.901	3.195	2.09	2.09	31.95	NAN	
