10.6	2.745	2.27	2.27	27.45	NAN	
10.7	2.76	2.665	2.665	27.6	NAN	
10.8	2.79	3.405	3.405	27.9	NAN	
10.9	2.805	4.315	4.315	28.05	NAN	
11	2.835	5.52	5.52	28.35	NAN	
11.1	2.865	6.97	6.97	28.65	NAN	
11.2	2.895	8.58	8.58	28.95	NAN	
11.3	2.925	10.24	10.24	29.25	NAN	
11.4	2.94	10.245	10.245	29.4	NAN	
11.5	2.97	10.245	10.245	29.7	NAN	
11.6	3	10.245	10.245	30	NAN	
11.7	3.03	10.245	10.245	30.3	NAN	
11.8	3.045	10.245	10.245	30.45	NAN	
11.9	3.075	10.245	10.245	30.75	NAN	
12	3.09	8.835	8.835	30.9	NAN	
12.1	3.12	7.37	7.37	31.2	NAN	
12.2	3.15	6.085	6.085	31.5	NAN	
12.3	3.18	5.185	5.185	31.8	NAN	
12.4	3.195	5.035	5.035	31.95	NAN	
12.5	3.195	5.06	5.06	31.95	NAN	
12.6	3.195	5.07	5.07	31.95	NAN	
12.7	3.195	5.08	5.08	31.95	NAN	
12.8	3.195	5.095	5.095	31.95	NAN	
12.9	3.195	5.065	5.065	31.95	NAN	
13	3.195	5.065	5.065	31.95	NAN	
13.1	3.195	5.08	5.08	31.95	NAN	
13.2	3.195	5.075	5.075	31.95	NAN	
13.3	3.195	5.085	5.085	31.95	NAN	
13.4	3.195	5.04	5.04	31.95	NAN	
13.5	3.195	5.095	5.095	31.95	NAN	
13.6	3.195	5.09	5.09	31.95	NAN	
13.7	3.195	5.03	5.03	31.95	NAN	
13.8	3.195	5.105	5.105	31.95	NAN	
13.9	3.195	5.105	5.105	31.95	NAN	
14	3.195	5.11	5.11	31.95	NAN	
14.1	3.195	5.1	5.1	31.95	NAN	
14.2	3.195	5.105	5.105	31.95	NAN	
14.3	3.195	5.105	5.105	31.95	NAN	
14.4	3.195	5.1	5.1	31.95	NAN	
14.5	3.195	5.1	5.1	31.95	NAN	
14.6	3.195	5.115	5.115	31.95	NAN	
14.7	3.195	5.055	5.055	31.95	NAN	
14.8	3.195	5.095	5.095	31.95	NAN	
14.9	3.195	5.11	5.11	31.95	NAN	
15	3.195	5.095	5.095	31.95	NAN	
