MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.36	0.015	0.015	3.6	NAN	
0.1	0.015	0.04	0.04	0.15	NAN	
0.2	0.06	0.03	0.03	0.6	NAN	
0.301	0.06	0.03	0.03	0.6	NAN	
0.401	0.09	0.04	0.04	0.9	NAN	
0.501	0.12	0.04	0.04	1.2	NAN	
0.601	0.15	0.03	0.03	1.5	NAN	
0.701	0.165	0.045	0.045	1.65	NAN	
0.801	0.195	0.05	0.05	1.95	NAN	
0.901	0.225	0.05	0.05	2.25	NAN	
1.001	0.255	0.05	0.05	2.55	NAN	
1.101	0.285	0.065	0.065	2.85	NAN	
1.201	0.3	0.09	0.09	3	NAN	
1.301	0.33	0.13	0.13	3.3	NAN	
1.401	0.36	0.22	0.22	3.6	NAN	
1.501	0.375	0.355	0.355	3.75	NAN	
1.601	0.405	0.515	0.515	4.05	NAN	
1.701	0.435	0.705	0.705	4.35	NAN	
1.801	0.45	0.93	0.93	4.5	NAN	
1.901	0.48	1.19	1.19	4.8	NAN	
2.001	0.51	1.28	1.28	5.1	NAN	
2.101	0.54	1.105	1.105	5.4	NAN	
2.201	0.57	0.835	0.835	5.7	NAN	
2.301	0.585	0.53	0.53	5.85	NAN	
2.401	0.615	0.33	0.33	6.15	NAN	
2.501	0.645	0.205	0.205	6.45	NAN	
2.601	0.675	0.13	0.13	6.75	NAN	
2.701	0.705	0.105	0.105	7.05	NAN	
2.801	0.72	0.095	0.095	7.2	NAN	
2.901	0.735	0.12	0.12	7.35	NAN	
3.001	0.765	0.225	0.225	7.65	NAN	
3.101	0.795	0.37	0.37	7.95	NAN	
3.201	0.825	0.595	0.595	8.25	NAN	
3.301	0.855	0.865	0.865	8.55	NAN	
3.401	0.87	1.22	1.22	8.7	NAN	
3.501	0.9	1.64	1.64	9	NAN	
3.601	0.93	2.125	2.125	9.3	NAN	
3.701	0.96	2.63	2.63	9.6	NAN	
3.801	0.975	2.98	2.98	9.75	NAN	
3.901	1.005	2.91	2.91	10.05	NAN	
4.001	1.035	2.36	2.36	10.35	NAN	
4.101	1.065	1.6	1.6	10.65	NAN	
4.201	1.08	1	1	10.8	NAN	
4.301	1.11	0.53	0.53	11.1	NAN	
4.401	1.125	0.315	0.315	11.25	NAN	
4.501	1.155	0.185	0.185	11.55	NAN	
4.601	1.185	0.14	0.14	11.85	NAN	
4.701	1.215	0.16	0.16	12.15	NAN	
4.801	1.245	0.28	0.28	12.45	NAN	
4.901	1.26	0.48	0.48	12.6	NAN	
5.001	1.29	0.755	0.755	12.9	NAN	
5.101	1.32	1.14	1.14	13.2	NAN	
5.201	1.35	1.62	1.62	13.5	NAN	
5.301	1.38	2.205	2.205	13.8	NAN	
5.401	1.395	2.89	2.89	13.95	NAN	
5.501	1.41	3.675	3.675	14.1	NAN	
5.601	1.44	4.44	4.44	14.4	NAN	
5.701	1.47	4.89	4.89	14.7	NAN	
5.801	1.5	4.76	4.76	15	NAN	
5.901	1.515	4.01	4.01	15.15	NAN	
6.001	1.545	2.985	2.985	15.45	NAN	
6.101	1.575	2.01	2.01	15.75	NAN	
6.201	1.605	1.255	1.255	16.05	NAN	
6.301	1.635	0.73	0.73	16.35	NAN	
6.401	1.65	0.42	0.42	16.5	NAN	
6.501	1.68	0.3	0.3	16.8	NAN	
6.601	1.71	0.315	0.315	17.1	NAN	
6.701	1.74	0.46	0.46	17.4	NAN	
6.801	1.755	0.7	0.7	17.55	NAN	
6.901	1.77	1.08	1.08	17.7	NAN	
7.001	1.8	1.59	1.59	18	NAN	
7.101	1.83	2.23	2.23	18.3	NAN	
7.201	1.86	3.005	3.005	18.6	NAN	
7.301	1.89	3.93	3.93	18.9	NAN	
7.401	1.905	4.905	4.905	19.05	NAN	
7.501	1.935	5.88	5.88	19.35	NAN	
7.601	1.965	6.53	6.53	19.65	NAN	
7.701	1.995	6.695	6.695	19.95	NAN	
7.801	2.01	6.085	6.085	20.1	NAN	
7.901	2.04	5.07	5.07	20.4	NAN	
8.001	2.07	3.9	3.9	20.7	NAN	
8.101	2.085	2.775	2.775	20.85	NAN	
8.201	2.115	1.84	1.84	21.15	NAN	
8.301	2.13	1.24	1.24	21.3	NAN	
8.401	2.16	0.875	0.875	21.6	NAN	
8.501	2.19	0.735	0.735	21.9	NAN	
8.601	2.22	0.77	0.77	22.2	NAN	
8.701	2.25	0.965	0.965	22.5	NAN	
8.801	2.265	1.35	1.35	22.65	NAN	
8.901	2.295	1.9	1.9	22.95	NAN	
9.001	2.325	2.62	2.62	23.25	NAN	
9.101	2.355	3.52	3.52	23.55	NAN	
9.201	2.385	4.555	4.555	23.85	NAN	
9.301	2.4	5.765	5.765	24	NAN	
9.401	2.415	6.905	6.905	24.15	NAN	
9.501	2.445	7.865	7.865	24.45	NAN	
9.601	2.475	8.39	8.39	24.75	NAN	
9.701	2.505	8.19	8.19	25.05	NAN	
9.801	2.52	7.6	7.6	25.2	NAN	
9.901	2.55	6.51	6.51	25.5	NAN	
10.001	2.58	5.195	5.195	25.8	NAN	
10.101	2.61	4.045	4.045	26.1	NAN	
10.201	2.64	3.05	3.05	26.4	NAN	
10.301	2.655	2.31	2.31	26.55	NAN	
10.401	2.685	1.855	1.855	26.85	NAN	
10.501	2.715	1.655	1.655	27.15	NAN	
10.601	2.73	1.645	1.645	27.3	NAN	
10.701	2.76	1.855	1.855	27.6	NAN	
10.801	2.79	2.29	2.29	27.9	NAN	
10.901	2.805	2.945	2.945	28.05	NAN	
11.001	2.835	3.835	3.835	28.35	NAN	
11.101	2.865	4.915	4.915	28.65	NAN	
11.201	2.895	6.165	6.165	28.95	NAN	
11.301	2.91	7.465	7.465	29.1	NAN	
11.401	2.94	8.705	8.705	29.4	NAN	
11.501	2.97	9.645	9.645	29.7	NAN	
11.601	3	10.005	10.005	30	NAN	
11.701	3.03	9.925	9.925	30.3	NAN	
11.801	3.045	9.35	9.35	30.45	NAN	
11.901	3.06	8.33	8.33	30.6	NAN	
12.001	3.09	7.165	7.165	30.9	NAN	
12.101	3.12	6.04	6.04	31.2	NAN	
12.201	3.15	4.98	4.98	31.5	NAN	
12.301	3.165	4.23	4.23	31.65	NAN	
12.401	3.195	4.07	4.07	31.95	NAN	
12.501	3.195	4.065	4.065	31.95	NAN	
12.601	3.195	4.085	4.085	31.95	NAN	
12.701	3.195	4.08	4.08	31.95	NAN	
12.801	3.195	4.075	4.075	31.95	NAN	
12.901	3.195	4.09	4.09	31.95	NAN	
13.001	3.195	4.1	4.1	31.95	NAN	
13.101	3.195	4.14	4.14	31.95	NAN	
13.201	3.195	4.095	4.095	31.95	NAN	
13.301	3.195	4.12	4.12	31.95	NAN	
13.401	3.195	4.085	4.085	31.95	NAN	
13.501	3.195	4.105	4.105	31.95	NAN	
