MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.57	-0.03	-0.03	5.7	NAN	
0.1	0.015	0.02	0.02	0.15	NAN	
0.2	0.24	0.085	0.085	2.4	NAN	
0.3	0.27	0.035	0.035	2.7	NAN	
0.4	0.27	0.02	0.02	2.7	NAN	
0.5	0.27	0.05	0.05	2.7	NAN	
0.6	0.285	0.045	0.045	2.85	NAN	
0.7	0.315	0.07	0.07	3.15	NAN	
0.8	0.33	0.11	0.11	3.3	NAN	
0.9	0.36	0.185	0.185	3.6	NAN	
1	0.375	0.305	0.305	3.75	NAN	
1.1	0.405	0.485	0.485	4.05	NAN	
1.2	0.435	0.685	0.685	4.35	NAN	
1.3	0.465	0.935	0.935	4.65	NAN	
1.4	0.48	1.145	1.145	4.8	NAN	
1.5	0.51	1.275	1.275	5.1	NAN	
1.6	0.525	1.21	1.21	5.25	NAN	
1.7	0.555	0.975	0.975	5.55	NAN	
1.8	0.57	0.68	0.68	5.7	NAN	
1.9	0.6	0.455	0.455	6	NAN	
2	0.63	0.27	0.27	6.3	NAN	
2.1	0.66	0.16	0.16	6.6	NAN	
2.2	0.675	0.12	0.12	6.75	NAN	
2.3	0.705	0.08	0.08	7.05	NAN	
2.4	0.735	0.07	0.07	7.35	NAN	
2.5	0.75	0.105	0.105	7.5	NAN	
2.6	0.78	0.17	0.17	7.8	NAN	
2.7	0.81	0.325	0.325	8.1	NAN	
2.8	0.825	0.53	0.53	8.25	NAN	
2.9	0.855	0.795	0.795	8.55	NAN	
3	0.87	1.115	1.115	8.7	NAN	
3.1	0.9	1.555	1.555	9	NAN	
3.2	0.93	2.035	2.035	9.3	NAN	
3.3	0.96	2.665	2.665	9.6	NAN	
3.4	0.975	3.035	3.035	9.75	NAN	
3.5	1.005	2.995	2.995	10.05	NAN	
3.6	1.035	2.71	2.71	10.35	NAN	
3.7	1.05	2.03	2.03	10.5	NAN	
3.8	1.08	1.355	1.355	10.8	NAN	
3.9	1.095	0.76	0.76	10.95	NAN	
4	1.125	0.425	0.425	11.25	NAN	
4.1	1.155	0.23	0.23	11.55	NAN	
4.2	1.185	0.15	0.15	11.85	NAN	
4.3	1.185	0.105	0.105	11.85	NAN	
4.4	1.215	0.115	0.115	12.15	NAN	
4.5	1.245	0.23	0.23	12.45	NAN	
4.6	1.275	0.435	0.435	12.75	NAN	
4.7	1.29	0.715	0.715	12.9	NAN	
4.8	1.32	1.14	1.14	13.2	NAN	
4.9	1.35	1.58	1.58	13.5	NAN	
5	1.365	2.3	2.3	13.65	NAN	
5.1	1.41	3.11	3.11	14.1	NAN	
5.2	1.425	3.94	3.94	14.25	NAN	
5.3	1.455	4.61	4.61	14.55	NAN	
5.4	1.485	5.045	5.045	14.85	NAN	
5.5	1.5	4.985	4.985	15	NAN	
5.6	1.515	4.035	4.035	15.15	NAN	
5.7	1.545	2.945	2.945	15.45	NAN	
5.8	1.575	1.93	1.93	15.75	NAN	
5.9	1.605	1.31	1.31	16.05	NAN	
6	1.635	0.89	0.89	16.35	NAN	
6.1	1.65	0.4	0.4	16.5	NAN	
6.2	1.68	0.27	0.27	16.8	NAN	
6.3	1.71	0.225	0.225	17.1	NAN	
6.4	1.74	0.37	0.37	17.4	NAN	
6.5	1.755	0.57	0.57	17.55	NAN	
6.6	1.785	1	1	17.85	NAN	
6.7	1.815	1.545	1.545	18.15	NAN	
6.8	1.845	2.22	2.22	18.45	NAN	
6.9	1.845	2.895	2.895	18.45	NAN	
7	1.875	3.85	3.85	18.75	NAN	
7.1	1.905	4.785	4.785	19.05	NAN	
7.2	1.935	6.05	6.05	19.35	NAN	
7.3	1.965	6.765	6.765	19.65	NAN	
7.4	1.98	6.965	6.965	19.8	NAN	
7.5	2.01	6.445	6.445	20.1	NAN	
7.6	2.04	5.875	5.875	20.4	NAN	
7.7	2.055	4.8	4.8	20.55	NAN	
7.8	2.085	3.26	3.26	20.85	NAN	
7.9	2.115	2.255	2.255	21.15	NAN	
8	2.145	1.5	1.5	21.45	NAN	
8.1	2.175	0.955	0.955	21.75	NAN	
8.2	2.175	0.76	0.76	21.75	NAN	
8.3	2.205	0.705	0.705	22.05	NAN	
8.4	2.235	0.8	0.8	22.35	NAN	
8.5	2.265	1.07	1.07	22.65	NAN	
8.6	2.295	1.64	1.64	22.95	NAN	
8.7	2.31	2.265	2.265	23.1	NAN	
8.8	2.34	3.12	3.12	23.4	NAN	
8.9	2.37	4.215	4.215	23.7	NAN	
9	2.4	5.635	5.635	24	NAN	
9.1	2.43	6.86	6.86	24.3	NAN	
9.2	2.445	7.85	7.85	24.45	NAN	
9.3	2.475	8.715	8.715	24.75	NAN	
9.4	2.49	8.885	8.885	24.9	NAN	
9.5	2.505	8.51	8.51	25.05	NAN	
9.6	2.535	7.58	7.58	25.35	NAN	
9.7	2.565	6.31	6.31	25.65	NAN	
9.8	2.595	5.025	5.025	25.95	NAN	
9.9	2.61	3.84	3.84	26.1	NAN	
10	2.64	2.94	2.94	26.4	NAN	
10.1	2.67	2.215	2.215	26.7	NAN	
10.2	2.7	1.84	1.84	27	NAN	
10.3	2.73	1.63	1.63	27.3	NAN	
10.4	2.745	1.675	1.675	27.45	NAN	
10.5	2.775	1.965	1.965	27.75	NAN	
10.6	2.805	2.46	2.46	28.05	NAN	
10.7	2.82	3.24	3.24	28.2	NAN	
10.8	2.85	4.33	4.33	28.5	NAN	
10.9	2.865	5.56	5.56	28.65	NAN	
11	2.88	7.065	7.065	28.8	NAN	
11.1	2.925	7.505	7.505	29.25	NAN	
11.2	2.955	10.025	10.025	29.55	NAN	
11.3	2.97	10.24	10.24	29.7	NAN	
11.4	3	10.245	10.245	30	NAN	
11.5	3.03	10.245	10.245	30.3	NAN	
11.6	3.06	9.815	9.815	30.6	NAN	
11.7	3.09	8.335	8.335	30.9	NAN	
11.8	3.105	7.59	7.59	31.05	NAN	
11.9	3.12	6.985	6.985	31.2	NAN	
12	3.135	5.98	5.98	31.35	NAN	
12.1	3.15	5.485	5.485	31.5	NAN	
12.2	3.165	5.095	5.095	31.65	NAN	
12.3	3.18	4.88	4.88	31.8	NAN	
12.4	3.18	4.755	4.755	31.8	NAN	
12.5	3.18	4.77	4.77	31.8	NAN	
12.6	3.18	4.785	4.785	31.8	NAN	
12.7	3.18	4.755	4.755	31.8	NAN	
12.8	3.18	4.8	4.8	31.8	NAN	
12.9	3.18	4.76	4.76	31.8	NAN	
13	3.18	4.75	4.75	31.8	NAN	
13.1	3.18	4.77	4.77	31.8	NAN	
13.2	3.18	4.775	4.775	31.8	NAN	
13.3	3.18	4.78	4.78	31.8	NAN	
13.4	3.18	4.795	4.795	31.8	NAN	
13.5	3.18	4.79	4.79	31.8	NAN	
13.6	3.18	4.8	4.8	31.8	NAN	
