MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
10.701	2.55	6.445	6.445	25.5	NAN	
10.801	2.565	4.83	4.83	25.65	NAN	
10.901	2.58	3.615	3.615	25.8	NAN	
11.001	2.61	2.515	2.515	26.1	NAN	
11.101	2.64	1.68	1.68	26.4	NAN	
11.201	2.67	1.275	1.275	26.7	NAN	
11.301	2.7	1.1	1.1	27	NAN	
11.401	2.715	1.11	1.11	27.15	NAN	
11.501	2.745	1.42	1.42	27.45	NAN	
11.601	2.775	1.93	1.93	27.75	NAN	
11.701	2.805	2.67	2.67	28.05	NAN	
11.801	2.835	3.64	3.64	28.35	NAN	
11.901	2.85	4.825	4.825	28.5	NAN	
12.001	2.88	6.135	6.135	28.8	NAN	
12.101	2.895	7.66	7.66	28.95	NAN	
12.201	2.925	8.945	8.945	29.25	NAN	
12.301	2.955	9.93	9.93	29.55	NAN	
12.401	2.97	10.245	10.245	29.7	NAN	
12.501	3	10.045	10.045	30	NAN	
12.601	3.03	9.205	9.205	30.3	NAN	
12.701	3.06	7.825	7.825	30.6	NAN	
12.801	3.075	6.415	6.415	30.75	NAN	
12.901	3.105	4.99	4.99	31.05	NAN	
13.001	3.135	3.79	3.79	31.35	NAN	
13.101	3.165	2.94	2.94	31.65	NAN	
13.201	3.195	2.54	2.54	31.95	NAN	
13.301	3.195	2.54	2.54	31.95	NAN	
13.401	3.195	2.53	2.53	31.95	NAN	
13.501	3.195	2.525	2.525	31.95	NAN	
13.601	3.195	2.54	2.54	31.95	NAN	
13.701	3.195	2.555	2.555	31.95	NAN	
13.801	3.195	2.52	2.52	31.95	NAN	
13.901	3.195	2.54	2.54	31.95	NAN	
14.001	3.195	2.55	2.55	31.95	NAN	
14.101	3.195	2.54	2.54	31.95	NAN	
14.201	3.195	2.59	2.59	31.95	NAN	
14.301	3.195	2.615	2.615	31.95	NAN	
14.401	3.195	2.545	2.545	31.95	NAN	
14.501	3.195	2.54	2.54	31.95	NAN	
14.601	3.195	2.54	2.54	31.95	NAN	
14.701	3.195	2.525	2.525	31.95	NAN	
14.801	3.195	2.485	2.485	31.95	NAN	
14.901	3.195	2.545	2.545	31.95	NAN	
